asset_id,css_class,category_id,category_slug,category_name,sequence_in_category,source_size,work_size,source_file,source_decoded,clean_png_512,svg_512_tight,webp_original_transparent,webp_background_1920,bg_remove_method,bbox_512_alpha,visible_area_pct_512,svg_path_count,svg_file_chars,review_flags
wafo-03-amulet_type-006,wafo-asset--03-amulet_type-006,03,amulet_type,Amulet Type 聖物佛牌類型,6,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U7c21#U7d04#U4f5b#U50cf#U540a#U589c#U8a2d#U8a08.png,03_Amulet_Type_聖物佛牌類型/簡約佛像吊墜設計.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-006.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-006.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-006.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-006-bg1920.webp,v2_fast_clean_then_svg,"105,14,406,498",19.728,52,7600,
wafo-03-amulet_type-007,wafo-asset--03-amulet_type-007,03,amulet_type,Amulet Type 聖物佛牌類型,7,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U7c21#U7d04#U91d1#U8272#U661f#U5fbd#U540a#U589c#U8a2d#U8a08.png,03_Amulet_Type_聖物佛牌類型/簡約金色星徽吊墜設計.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-007.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-007.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-007.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-007-bg1920.webp,v2_fast_clean_then_svg,"111,14,401,498",11.913,53,7317,
wafo-03-amulet_type-008,wafo-asset--03-amulet_type-008,03,amulet_type,Amulet Type 聖物佛牌類型,8,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U7c21#U7d04#U98a8#U683c#U4f5b#U50cf#U8b77#U8eab#U7b26#U8a2d#U8a08.png,03_Amulet_Type_聖物佛牌類型/簡約風格佛像護身符設計.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-008.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-008.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-008.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-008-bg1920.webp,v2_fast_clean_then_svg,"115,14,397,498",14.314,22,3447,
wafo-03-amulet_type-009,wafo-asset--03-amulet_type-009,03,amulet_type,Amulet Type 聖物佛牌類型,9,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U7cbe#U7dfb#U5fc3#U5f62#U4f5b#U50cf#U540a#U589c#U8a2d#U8a08.png,03_Amulet_Type_聖物佛牌類型/精緻心形佛像吊墜設計.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-009.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-009.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-009.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-009-bg1920.webp,v2_fast_clean_then_svg,"81,14,431,497",16.858,77,13501,
wafo-03-amulet_type-010,wafo-asset--03-amulet_type-010,03,amulet_type,Amulet Type 聖物佛牌類型,10,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U91d1#U8272#U4f5b#U50cf#U540a#U589c#U5716#U6848.png,03_Amulet_Type_聖物佛牌類型/金色佛像吊墜圖案.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-010.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-010.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-010.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-010-bg1920.webp,v2_fast_clean_then_svg,"106,14,405,498",17.933,164,13959,
wafo-03-amulet_type-011,wafo-asset--03-amulet_type-011,03,amulet_type,Amulet Type 聖物佛牌類型,11,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U91d1#U8272#U4f5b#U50cf#U8207#U6cf0#U570b#U98a8#U88dd#U98fe.png,03_Amulet_Type_聖物佛牌類型/金色佛像與泰國風裝飾.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-011.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-011.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-011.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-011-bg1920.webp,v2_fast_clean_then_svg,"105,14,406,498",11.416,145,14449,
wafo-03-amulet_type-012,wafo-asset--03-amulet_type-012,03,amulet_type,Amulet Type 聖物佛牌類型,12,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U91d1#U8272#U4f5b#U50cf#U8b77#U7b26#U5716#U6848.png,03_Amulet_Type_聖物佛牌類型/金色佛像護符圖案.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-012.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-012.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-012.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-012-bg1920.webp,v2_fast_clean_then_svg,"90,14,422,497",14.965,89,13573,
wafo-03-amulet_type-013,wafo-asset--03-amulet_type-013,03,amulet_type,Amulet Type 聖物佛牌類型,13,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U91d1#U8272#U5fc3#U7948#U91ab#U7642#U8b77#U8eab#U7b26.png,03_Amulet_Type_聖物佛牌類型/金色心祈醫療護身符.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-013.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-013.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-013.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-013-bg1920.webp,v2_fast_clean_then_svg,"65,14,446,498",13.824,28,8002,
wafo-03-amulet_type-014,wafo-asset--03-amulet_type-014,03,amulet_type,Amulet Type 聖物佛牌類型,14,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U91d1#U8272#U66fc#U9640#U7f85#U8b77#U7b26#U8a2d#U8a08.png,03_Amulet_Type_聖物佛牌類型/金色曼陀羅護符設計.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-014.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-014.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-014.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-014-bg1920.webp,v2_fast_clean_then_svg,"13,12,500,500",24.409,723,48091,complex_svg_many_paths
wafo-03-amulet_type-015,wafo-asset--03-amulet_type-015,03,amulet_type,Amulet Type 聖物佛牌類型,15,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U91d1#U8272#U6cd5#U5668#U5716#U6848.png,03_Amulet_Type_聖物佛牌類型/金色法器圖案.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-015.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-015.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-015.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-015-bg1920.webp,v2_fast_clean_then_svg,"171,14,340,498",12.204,303,16298,complex_svg_many_paths
wafo-03-amulet_type-016,wafo-asset--03-amulet_type-016,03,amulet_type,Amulet Type 聖物佛牌類型,16,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U91d1#U8272#U84ee#U5ea7#U4f5b#U50cf.png,03_Amulet_Type_聖物佛牌類型/金色蓮座佛像.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-016.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-016.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-016.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-016-bg1920.webp,v2_fast_clean_then_svg,"12,12,500,500",69.152,1322,72921,very_large_visible_area|complex_svg_many_paths
wafo-03-amulet_type-017,wafo-asset--03-amulet_type-017,03,amulet_type,Amulet Type 聖物佛牌類型,17,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U91d1#U8272#U88dd#U98fe#U540a#U589c#U5716#U6a19.png,03_Amulet_Type_聖物佛牌類型/金色裝飾吊墜圖標.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-017.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-017.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-017.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-017-bg1920.webp,v2_fast_clean_then_svg,"103,14,409,498",9.674,50,6521,
wafo-03-amulet_type-018,wafo-asset--03-amulet_type-018,03,amulet_type,Amulet Type 聖物佛牌類型,18,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U91d1#U8272#U8b77#U7b26#U63d2#U5716.png,03_Amulet_Type_聖物佛牌類型/金色護符插圖.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-018.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-018.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-018.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-018-bg1920.webp,v2_fast_clean_then_svg,"205,14,307,497",7.624,23,3459,
wafo-04-thai_culture-001,wafo-asset--04-thai_culture-001,04,thai_culture,Thai Culture 泰國文化符號,1,1254x1254,max512,04_Thai_Culture_#U6cf0#U570b#U6587#U5316#U7b26#U865f/#U50b3#U7d71#U6cf0#U570b#U98a8#U683c#U91d1#U8272#U88dd#U98fe#U5716#U6848.png,04_Thai_Culture_泰國文化符號/傳統泰國風格金色裝飾圖案.png,01_clean_png_512_transparent/04_thai_culture/wafo-04-thai_culture-001.png,02_svg_512_tight_currentColor/04_thai_culture/wafo-04-thai_culture-001.svg,03_webp_original_transparent_q86/04_thai_culture/wafo-04-thai_culture-001.webp,04_webp_background_1920x1080/04_thai_culture/wafo-04-thai_culture-001-bg1920.webp,v2_fast_clean_then_svg,"124,14,387,498",10.087,39,8353,
wafo-04-thai_culture-002,wafo-asset--04-thai_culture-002,04,thai_culture,Thai Culture 泰國文化符號,2,1254x1254,max512,04_Thai_Culture_#U6cf0#U570b#U6587#U5316#U7b26#U865f/#U6cf0#U5f0f#U91d1#U8272#U5854#U95a3#U5716#U6848.png,04_Thai_Culture_泰國文化符號/泰式金色塔閣圖案.png,01_clean_png_512_transparent/04_thai_culture/wafo-04-thai_culture-002.png,02_svg_512_tight_currentColor/04_thai_culture/wafo-04-thai_culture-002.svg,03_webp_original_transparent_q86/04_thai_culture/wafo-04-thai_culture-002.webp,04_webp_background_1920x1080/04_thai_culture/wafo-04-thai_culture-002-bg1920.webp,v2_fast_clean_then_svg,"113,14,398,498",9.165,88,8805,
wafo-04-thai_culture-003,wafo-asset--04-thai_culture-003,04,thai_culture,Thai Culture 泰國文化符號,3,1254x1254,max512,04_Thai_Culture_#U6cf0#U570b#U6587#U5316#U7b26#U865f/#U91d1#U8272#U795e#U5854#U8a2d#U8a08.png,04_Thai_Culture_泰國文化符號/金色神塔設計.png,01_clean_png_512_transparent/04_thai_culture/wafo-04-thai_culture-003.png,02_svg_512_tight_currentColor/04_thai_culture/wafo-04-thai_culture-003.svg,03_webp_original_transparent_q86/04_thai_culture/wafo-04-thai_culture-003.webp,04_webp_background_1920x1080/04_thai_culture/wafo-04-thai_culture-003-bg1920.webp,v2_fast_clean_then_svg,"137,14,374,498",7.37,64,8415,
wafo-05-wish_guide-001,wafo-asset--05-wish_guide-001,05,wish_guide,Wish Guide 需求導購願望方向,1,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U4fdd#U8b77#U8ca1#U5bcc#U7684#U8c61#U5fb5#U5fbd#U7ae0.png,05_Wish_Guide_需求導購願望方向/保護財富的象徵徽章.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-001.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-001.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-001.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-001-bg1920.webp,v2_fast_clean_then_svg,"89,15,423,497",10.962,71,12619,
wafo-05-wish_guide-002,wafo-asset--05-wish_guide-002,05,wish_guide,Wish Guide 需求導購願望方向,2,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U5713#U5f62#U91d1#U9b5a#U6d6e#U52d5#U5fbd#U7ae0.png,05_Wish_Guide_需求導購願望方向/圓形金魚浮動徽章.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-002.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-002.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-002.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-002-bg1920.webp,v2_fast_clean_then_svg,"31,14,481,498",23.088,100,13418,
wafo-05-wish_guide-003,wafo-asset--05-wish_guide-003,05,wish_guide,Wish Guide 需求導購願望方向,3,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U5b89#U5be7#U4e4b#U7720#U7d0b#U6a23.png,05_Wish_Guide_需求導購願望方向/安寧之眠紋樣.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-003.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-003.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-003.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-003-bg1920.webp,v2_fast_clean_then_svg,"69,14,443,497",9.235,64,7803,
wafo-05-wish_guide-004,wafo-asset--05-wish_guide-004,05,wish_guide,Wish Guide 需求導購願望方向,4,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U5fc3#U5f62#U66fc#U9640#U7f85#U5716#U7d0b.png,05_Wish_Guide_需求導購願望方向/心形曼陀羅圖紋.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-004.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-004.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-004.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-004-bg1920.webp,v2_fast_clean_then_svg,"38,14,473,498",8.758,42,5812,
wafo-05-wish_guide-005,wafo-asset--05-wish_guide-005,05,wish_guide,Wish Guide 需求導購願望方向,5,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U5fc3#U9748#U6cbb#U7652#U4e4b#U8c61#U5fb5.png,05_Wish_Guide_需求導購願望方向/心靈治癒之象徵.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-005.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-005.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-005.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-005-bg1920.webp,v2_fast_clean_then_svg,"54,14,458,498",11.198,68,7344,
wafo-05-wish_guide-006,wafo-asset--05-wish_guide-006,05,wish_guide,Wish Guide 需求導購願望方向,6,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U6210#U9577#U8207#U7e41#U69ae#U7684#U6cf0#U5f0f#U5716#U9a30.png,05_Wish_Guide_需求導購願望方向/成長與繁榮的泰式圖騰.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-006.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-006.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-006.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-006-bg1920.webp,v2_fast_clean_then_svg,"70,14,442,498",12.145,56,9796,
wafo-05-wish_guide-007,wafo-asset--05-wish_guide-007,05,wish_guide,Wish Guide 需求導購願望方向,7,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U63f4#U52a9#U4e4b#U624b#U8207#U83ef#U9e97#U88dd#U98fe.png,05_Wish_Guide_需求導購願望方向/援助之手與華麗裝飾.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-007.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-007.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-007.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-007-bg1920.webp,v2_fast_clean_then_svg,"82,14,430,497",12.449,17,4710,
wafo-05-wish_guide-008,wafo-asset--05-wish_guide-008,05,wish_guide,Wish Guide 需求導購願望方向,8,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U6cf0#U5f0f#U5fc3#U5f62#U7b26#U865f#U5716#U6848.png,05_Wish_Guide_需求導購願望方向/泰式心形符號圖案.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-008.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-008.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-008.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-008-bg1920.webp,v2_fast_clean_then_svg,"90,14,422,497",9.299,20,4308,
wafo-05-wish_guide-009,wafo-asset--05-wish_guide-009,05,wish_guide,Wish Guide 需求導購願望方向,9,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U6eab#U99a8#U5bb6#U5ead#U8207#U84ee#U82b1#U5716#U9a30.png,05_Wish_Guide_需求導購願望方向/溫馨家庭與蓮花圖騰.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-009.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-009.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-009.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-009-bg1920.webp,v2_fast_clean_then_svg,"51,14,460,498",15.913,99,12783,
wafo-05-wish_guide-010,wafo-asset--05-wish_guide-010,05,wish_guide,Wish Guide 需求導購願望方向,10,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U7cbe#U7dfb#U5fc3#U5f62#U6cf0#U5f0f#U7b26#U865f#U5716#U6848.png,05_Wish_Guide_需求導購願望方向/精緻心形泰式符號圖案.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-010.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-010.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-010.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-010-bg1920.webp,v2_fast_clean_then_svg,"65,14,447,497",6.783,25,4148,
wafo-05-wish_guide-011,wafo-asset--05-wish_guide-011,05,wish_guide,Wish Guide 需求導購願望方向,11,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U7cbe#U7dfb#U91d1#U5143#U5bf6#U5716#U6848.png,05_Wish_Guide_需求導購願望方向/精緻金元寶圖案.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-011.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-011.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-011.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-011-bg1920.webp,v2_fast_clean_then_svg,"14,91,498,421",17.674,55,7551,
wafo-05-wish_guide-012,wafo-asset--05-wish_guide-012,05,wish_guide,Wish Guide 需求導購願望方向,12,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U7e41#U69ae#U8207#U5bcc#U9952.png,05_Wish_Guide_需求導購願望方向/繁榮與富饒.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-012.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-012.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-012.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-012-bg1920.webp,v2_fast_clean_then_svg,"86,14,426,498",16.413,136,17108,
wafo-05-wish_guide-013,wafo-asset--05-wish_guide-013,05,wish_guide,Wish Guide 需求導購願望方向,13,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U82b1#U5349#U5fc3#U5f62#U88dd#U98fe#U5fbd#U7ae0.png,05_Wish_Guide_需求導購願望方向/花卉心形裝飾徽章.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-013.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-013.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-013.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-013-bg1920.webp,v2_fast_clean_then_svg,"78,14,433,498",9.83,65,9186,
wafo-05-wish_guide-014,wafo-asset--05-wish_guide-014,05,wish_guide,Wish Guide 需求導購願望方向,14,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U83ef#U9e97#U8ca1#U5bf6#U7897#U7684#U5716#U6848.png,05_Wish_Guide_需求導購願望方向/華麗財寶碗的圖案.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-014.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-014.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-014.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-014-bg1920.webp,v2_fast_clean_then_svg,"26,14,486,498",27.913,268,22718,complex_svg_many_paths
wafo-05-wish_guide-015,wafo-asset--05-wish_guide-015,05,wish_guide,Wish Guide 需求導購願望方向,15,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U8b77#U76fe#U8207#U5f15#U5c0e#U4e4b#U9053.png,05_Wish_Guide_需求導購願望方向/護盾與引導之道.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-015.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-015.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-015.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-015-bg1920.webp,v2_fast_clean_then_svg,"63,14,449,498",13.367,52,9707,
wafo-05-wish_guide-016,wafo-asset--05-wish_guide-016,05,wish_guide,Wish Guide 需求導購願望方向,16,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U8ca1#U5bcc#U6210#U9577#U8207#U7e41#U69ae#U8c61#U5fb5.png,05_Wish_Guide_需求導購願望方向/財富成長與繁榮象徵.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-016.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-016.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-016.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-016-bg1920.webp,v2_fast_clean_then_svg,"62,14,450,498",17.15,39,6444,
wafo-05-wish_guide-017,wafo-asset--05-wish_guide-017,05,wish_guide,Wish Guide 需求導購願望方向,17,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U8ca1#U5bcc#U8c61#U5fb5#U8207#U795e#U8056#U5716#U6848.png,05_Wish_Guide_需求導購願望方向/財富象徵與神聖圖案.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-017.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-017.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-017.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-017-bg1920.webp,v2_fast_clean_then_svg,"76,15,435,497",11.911,278,23812,complex_svg_many_paths
wafo-05-wish_guide-018,wafo-asset--05-wish_guide-018,05,wish_guide,Wish Guide 需求導購願望方向,18,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U8ca1#U795e#U5750#U96f2#U7aef.png,05_Wish_Guide_需求導購願望方向/財神坐雲端.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-018.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-018.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-018.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-018-bg1920.webp,v2_fast_clean_then_svg,"77,14,435,498",21.319,412,26603,complex_svg_many_paths
wafo-05-wish_guide-019,wafo-asset--05-wish_guide-019,05,wish_guide,Wish Guide 需求導購願望方向,19,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U91cb#U653e#U8207#U6de8#U5316#U7684#U795e#U8056#U5fbd#U7ae0.png,05_Wish_Guide_需求導購願望方向/釋放與淨化的神聖徽章.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-019.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-019.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-019.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-019-bg1920.webp,v2_fast_clean_then_svg,"74,14,437,498",12.362,58,9954,
wafo-05-wish_guide-020,wafo-asset--05-wish_guide-020,05,wish_guide,Wish Guide 需求導購願望方向,20,1254x1254,max512,05_Wish_Guide_#U9700#U6c42#U5c0e#U8cfc#U9858#U671b#U65b9#U5411/#U91d1#U8272#U5fc3#U5f62#U66fc#U9640#U7f85#U5716#U6848.png,05_Wish_Guide_需求導購願望方向/金色心形曼陀羅圖案.png,01_clean_png_512_transparent/05_wish_guide/wafo-05-wish_guide-020.png,02_svg_512_tight_currentColor/05_wish_guide/wafo-05-wish_guide-020.svg,03_webp_original_transparent_q86/05_wish_guide/wafo-05-wish_guide-020.webp,04_webp_background_1920x1080/05_wish_guide/wafo-05-wish_guide-020-bg1920.webp,v2_fast_clean_then_svg,"27,14,485,498",8.2,29,5534,
